sentence_index,sink_score,sentence_length,length_group,rank,hit@1,hit@5,hit@10,sim_pos,sim_neg_top1,sim_margin
0,0.7723480463027954,9,Medium (9-11),22,0,0,0,24.198635,26.664902,-2.4662666
1,0.856090247631073,7,Short (<=8),1,1,1,1,33.216743,26.818144,6.3985996
2,0.7253620028495789,11,Medium (9-11),1,1,1,1,36.04228,29.663498,6.3787804
3,0.7253624796867371,9,Medium (9-11),4,0,1,1,27.736109,29.506075,-1.7699661
4,0.8872169256210327,11,Medium (9-11),1,1,1,1,28.43017,27.894243,0.5359268
5,0.8459670543670654,10,Medium (9-11),1,1,1,1,30.61452,30.00493,0.6095886
6,0.6117652654647827,9,Medium (9-11),1,1,1,1,27.148209,26.273918,0.87429047
7,0.7281938791275024,9,Medium (9-11),2,0,1,1,27.884066,28.723156,-0.83909035
8,0.7620497345924377,12,Long (12-14),12,0,0,0,24.773836,29.096163,-4.3223267
9,0.7446597814559937,12,Long (12-14),2,0,1,1,27.872927,29.119366,-1.246439
10,0.814248263835907,11,Medium (9-11),1,1,1,1,28.997158,28.960651,0.036506653
11,0.8514140844345093,6,Short (<=8),45,0,0,0,24.644903,26.509708,-1.8648052
12,0.7432028651237488,10,Medium (9-11),5,0,1,1,27.1142,27.649366,-0.5351658
13,0.7928282022476196,6,Short (<=8),2,0,1,1,28.6048,28.831451,-0.22665215
14,0.5737552642822266,20,Very Long (>14),1,1,1,1,31.339735,24.855782,6.4839535
15,0.7931807041168213,18,Very Long (>14),12,0,0,0,26.068289,28.506767,-2.4384785
16,0.8213763236999512,11,Medium (9-11),4,0,1,1,27.35993,28.347534,-0.98760414
17,0.5694361925125122,14,Long (12-14),4,0,1,1,22.394354,26.503807,-4.109453
18,0.7165132761001587,14,Long (12-14),9,0,0,1,24.731136,27.405909,-2.6747723
19,0.8076851963996887,7,Short (<=8),10,0,0,1,27.731758,29.512247,-1.780489
20,0.7075414657592773,9,Medium (9-11),477,0,0,0,21.793467,26.632542,-4.839075
21,0.6279069185256958,19,Very Long (>14),2,0,1,1,26.34499,27.347336,-1.002346
22,0.7938863635063171,7,Short (<=8),2,0,1,1,30.218018,30.757416,-0.5393982
23,0.7857405543327332,7,Short (<=8),3,0,1,1,28.513714,29.020134,-0.50642014
24,0.6288907527923584,11,Medium (9-11),2,0,1,1,30.158508,30.719494,-0.56098557
25,0.8837794661521912,7,Short (<=8),24,0,0,0,25.957027,27.408672,-1.4516449
26,0.7553333044052124,9,Medium (9-11),7,0,0,1,28.817171,30.731096,-1.9139252
27,0.9021462798118591,8,Short (<=8),9,0,0,1,26.842388,30.018707,-3.1763191
28,0.6951789855957031,13,Long (12-14),1,1,1,1,30.345785,27.363487,2.982298
29,0.6875949501991272,12,Long (12-14),1,1,1,1,29.412884,28.173521,1.2393627
30,0.7929839491844177,9,Medium (9-11),1,1,1,1,26.602793,26.069906,0.5328865
31,0.8439731597900391,11,Medium (9-11),12,0,0,0,25.96367,28.790321,-2.8266506
32,0.6719809174537659,14,Long (12-14),2,0,1,1,28.6468,28.993841,-0.34704208
33,0.7973018288612366,15,Very Long (>14),3,0,1,1,26.983011,28.770563,-1.7875519
34,0.8034206032752991,8,Short (<=8),4,0,1,1,28.94453,30.274698,-1.3301678
35,0.8888389468193054,12,Long (12-14),33,0,0,0,24.258799,28.319328,-4.0605297
36,0.8833093643188477,10,Medium (9-11),3,0,1,1,27.134863,27.354198,-0.21933556
37,0.6556617021560669,22,Very Long (>14),1,1,1,1,29.126423,28.843,0.28342247
38,0.6415588855743408,14,Long (12-14),2,0,1,1,27.746403,28.123253,-0.37685013
39,0.7543100118637085,12,Long (12-14),134,0,0,0,21.37585,30.173784,-8.797934
40,0.632729709148407,7,Short (<=8),3,0,1,1,30.949848,31.088234,-0.13838577
41,0.8111529350280762,7,Short (<=8),1,1,1,1,28.888702,28.134811,0.753891
42,0.6510686278343201,13,Long (12-14),4,0,1,1,26.059473,28.086948,-2.0274754
43,0.6086706519126892,12,Long (12-14),1,1,1,1,29.557878,29.320986,0.2368927
44,0.6066242456436157,12,Long (12-14),1,1,1,1,30.43607,29.133308,1.3027611
45,0.7459228038787842,10,Medium (9-11),14,0,0,0,23.717737,27.657314,-3.939577
46,0.7529012560844421,11,Medium (9-11),25,0,0,0,23.130503,27.133041,-4.0025387
47,0.8066055774688721,12,Long (12-14),1,1,1,1,30.541044,29.831976,0.7090683
48,0.7540208697319031,13,Long (12-14),1,1,1,1,35.234695,32.238274,2.9964218
49,0.6668449640274048,15,Very Long (>14),9,0,0,1,26.509678,29.027784,-2.5181065
50,0.6521992683410645,11,Medium (9-11),83,0,0,0,21.521578,27.18794,-5.666363
51,0.5712994337081909,16,Very Long (>14),11,0,0,0,24.867254,30.178556,-5.311302
52,0.9117658734321594,6,Short (<=8),4,0,1,1,25.58996,28.177517,-2.5875568
53,0.9078984260559082,7,Short (<=8),12,0,0,0,25.735277,26.806566,-1.0712891
54,0.8486014604568481,9,Medium (9-11),1,1,1,1,34.67138,31.521648,3.1497307
55,0.8194999098777771,10,Medium (9-11),1,1,1,1,30.501389,28.065699,2.43569
56,0.927672266960144,6,Short (<=8),7,0,0,1,26.746082,27.685463,-0.93938065
57,0.6216006278991699,15,Very Long (>14),1,1,1,1,29.63174,29.342306,0.28943443
58,0.8420774340629578,12,Long (12-14),3,0,1,1,28.298578,29.330683,-1.0321045
59,0.6913161277770996,17,Very Long (>14),1,1,1,1,31.779749,26.446712,5.3330364
60,0.778033971786499,7,Short (<=8),7,0,0,1,27.07662,28.395748,-1.319128
61,0.8135272264480591,8,Short (<=8),1,1,1,1,27.581787,27.03771,0.5440769
62,0.829936683177948,11,Medium (9-11),4,0,1,1,27.888754,28.03375,-0.14499664
63,0.7022610902786255,15,Very Long (>14),1,1,1,1,34.1969,30.3913,3.8055992
64,0.636879563331604,6,Short (<=8),1,1,1,1,30.803558,27.112064,3.691494
65,0.7045149207115173,12,Long (12-14),1,1,1,1,28.851587,28.115532,0.7360554
66,0.765560507774353,11,Medium (9-11),5,0,1,1,27.492138,29.505884,-2.0137463
67,0.8982728719711304,6,Short (<=8),55,0,0,0,24.130028,26.719093,-2.5890656
68,0.8026803731918335,11,Medium (9-11),3,0,1,1,27.632233,27.76215,-0.12991714
69,0.9066686630249023,6,Short (<=8),31,0,0,0,23.94045,28.319832,-4.379381
70,0.8795024752616882,8,Short (<=8),5,0,1,1,26.022434,27.133202,-1.1107674
71,0.770085871219635,8,Short (<=8),2,0,1,1,27.968962,28.022844,-0.0538826
72,0.7492578625679016,13,Long (12-14),1,1,1,1,32.40435,28.515703,3.888647
73,0.8231801986694336,9,Medium (9-11),100,0,0,0,21.956032,28.33865,-6.382618
74,0.7216221690177917,15,Very Long (>14),1,1,1,1,30.732124,28.000376,2.7317486
75,0.8622682094573975,9,Medium (9-11),1,1,1,1,30.524075,29.470135,1.0539398
76,0.8128687739372253,14,Long (12-14),4,0,1,1,26.205397,30.83992,-4.6345234
77,0.5919338464736938,15,Very Long (>14),1,1,1,1,30.13075,25.19582,4.934931
78,0.8019019961357117,11,Medium (9-11),1,1,1,1,29.262453,29.189322,0.07313156
79,0.5894078612327576,20,Very Long (>14),1,1,1,1,31.421501,28.944408,2.4770927
80,0.7632474899291992,13,Long (12-14),1,1,1,1,30.271376,27.766552,2.5048237
81,0.8662828207015991,8,Short (<=8),13,0,0,0,25.992525,28.402388,-2.4098625
82,0.7857889533042908,19,Very Long (>14),2,0,1,1,29.049522,29.153114,-0.10359192
83,0.6189743876457214,19,Very Long (>14),1,1,1,1,30.264765,29.261261,1.0035038
84,0.6655716300010681,17,Very Long (>14),193,0,0,0,18.547882,25.983078,-7.435196
85,0.8026875853538513,8,Short (<=8),1,1,1,1,33.385117,31.904644,1.4804726
86,0.8244295120239258,14,Long (12-14),18,0,0,0,26.098505,28.42845,-2.3299446
87,0.8989288210868835,6,Short (<=8),10,0,0,1,27.60081,29.065815,-1.4650059
88,0.786426842212677,10,Medium (9-11),3,0,1,1,27.53664,28.218258,-0.68161774
89,0.8685731291770935,8,Short (<=8),1,1,1,1,28.850285,28.665724,0.18456078
90,0.784948468208313,16,Very Long (>14),3,0,1,1,29.667044,31.40678,-1.7397366
91,0.6403038501739502,17,Very Long (>14),4,0,1,1,26.926247,27.611866,-0.68561935
92,0.7895568013191223,8,Short (<=8),26,0,0,0,24.532793,29.235598,-4.7028046
93,0.6583278179168701,12,Long (12-14),18,0,0,0,24.716948,29.528288,-4.8113403
94,0.5025286674499512,24,Very Long (>14),1,1,1,1,29.939816,28.562069,1.3777466
95,0.7422879934310913,6,Short (<=8),6,0,0,1,25.942139,28.320616,-2.378477
96,0.8684424161911011,9,Medium (9-11),67,0,0,0,23.68862,26.54125,-2.8526306
97,0.8125723600387573,11,Medium (9-11),1,1,1,1,33.2036,32.27844,0.92516327
98,0.8454680442810059,8,Short (<=8),1,1,1,1,32.91545,31.970638,0.9448128
99,0.7161208987236023,12,Long (12-14),9,0,0,1,25.179577,30.074013,-4.894436
100,0.7327131628990173,19,Very Long (>14),1,1,1,1,28.619337,25.91345,2.7058868
101,0.8069286346435547,15,Very Long (>14),8,0,0,1,26.823538,28.06342,-1.2398815
102,0.8382218480110168,10,Medium (9-11),3,0,1,1,27.956831,28.668222,-0.71139145
103,0.8641538023948669,10,Medium (9-11),1,1,1,1,27.643427,26.971027,0.6723995
104,0.8355048894882202,12,Long (12-14),3,0,1,1,27.233093,27.58974,-0.3566475
105,0.6505604386329651,13,Long (12-14),1,1,1,1,31.059044,30.560694,0.49835014
106,0.6520894765853882,17,Very Long (>14),6,0,0,1,24.185991,28.065056,-3.8790646
107,0.774854302406311,12,Long (12-14),10,0,0,1,24.534342,26.80937,-2.2750282
108,0.7416879534721375,13,Long (12-14),38,0,0,0,21.53185,28.52931,-6.9974594
109,0.6366366744041443,13,Long (12-14),2,0,1,1,27.056767,28.034538,-0.97777176
110,0.6368852257728577,16,Very Long (>14),1,1,1,1,30.165756,27.326,2.839756
111,0.8555607199668884,10,Medium (9-11),6,0,0,1,25.300295,26.096085,-0.7957897
112,0.8053725957870483,11,Medium (9-11),9,0,0,1,26.688707,28.31396,-1.6252518
113,0.8410561680793762,6,Short (<=8),6,0,0,1,26.457872,27.673653,-1.2157803
114,0.7284175157546997,11,Medium (9-11),1,1,1,1,34.453964,29.221653,5.2323112
115,0.8559026122093201,9,Medium (9-11),1,1,1,1,28.604095,26.853693,1.7504025
116,0.8454907536506653,11,Medium (9-11),1,1,1,1,27.67086,27.546701,0.12415886
117,0.8224043846130371,9,Medium (9-11),2,0,1,1,28.955782,31.757084,-2.801302
118,0.7314121127128601,11,Medium (9-11),19,0,0,0,25.97056,29.015434,-3.0448742
119,0.7085475921630859,13,Long (12-14),1,1,1,1,31.594975,27.505775,4.089199
120,0.8706046938896179,5,Short (<=8),1,1,1,1,30.147726,28.693026,1.4547005
121,0.8177331686019897,9,Medium (9-11),1,1,1,1,29.526743,27.413809,2.112934
122,0.6559271216392517,15,Very Long (>14),2,0,1,1,29.13279,30.051094,-0.91830444
123,0.8891081213951111,7,Short (<=8),10,0,0,1,26.504213,28.496922,-1.9927082
124,0.8325221538543701,14,Long (12-14),1,1,1,1,28.818607,28.63776,0.18084717
125,0.6953707337379456,15,Very Long (>14),1,1,1,1,34.30787,29.641163,4.666706
126,0.5727876424789429,10,Medium (9-11),4,0,1,1,25.154629,26.447948,-1.2933197
127,0.8229303359985352,11,Medium (9-11),54,0,0,0,20.476458,30.086031,-9.609573
128,0.6599485278129578,18,Very Long (>14),1,1,1,1,32.83688,29.86437,2.9725094
129,0.7536496520042419,14,Long (12-14),2,0,1,1,28.937037,30.19414,-1.257103
130,0.6079029440879822,15,Very Long (>14),1,1,1,1,31.983072,30.930502,1.0525703
131,0.7338215708732605,8,Short (<=8),1,1,1,1,27.834192,27.48534,0.34885216
132,0.8871080875396729,7,Short (<=8),16,0,0,0,25.684988,27.17959,-1.4946022
133,0.5657007098197937,20,Very Long (>14),6,0,0,1,25.623825,27.791283,-2.1674576
134,0.7791640758514404,9,Medium (9-11),1,1,1,1,33.53512,30.513031,3.022087
135,0.7770152688026428,7,Short (<=8),122,0,0,0,21.821123,30.126318,-8.305195
136,0.8663508892059326,10,Medium (9-11),5,0,1,1,30.585331,31.961107,-1.3757763
137,0.8603677749633789,11,Medium (9-11),1,1,1,1,28.989992,28.952444,0.037548065
138,0.7531087398529053,10,Medium (9-11),4,0,1,1,27.111858,27.949142,-0.8372841
139,0.7445534467697144,8,Short (<=8),7,0,0,1,31.116926,31.746265,-0.6293392
140,0.8041141629219055,16,Very Long (>14),1,1,1,1,29.076736,28.130173,0.9465637
141,0.6938250660896301,12,Long (12-14),2,0,1,1,28.772259,29.596678,-0.824419
142,0.7484288215637207,13,Long (12-14),1,1,1,1,29.45563,27.329847,2.125782
143,0.7359527945518494,7,Short (<=8),4,0,1,1,27.58739,28.645458,-1.0580673
144,0.5912968516349792,16,Very Long (>14),1,1,1,1,31.907146,26.406145,5.5010014
145,0.7901469469070435,10,Medium (9-11),1,1,1,1,32.656498,26.659119,5.9973793
146,0.8391767144203186,10,Medium (9-11),1,1,1,1,29.707775,26.309944,3.397831
147,0.8095576763153076,10,Medium (9-11),70,0,0,0,22.42678,27.321165,-4.8943844
148,0.851298451423645,11,Medium (9-11),1,1,1,1,27.860292,26.516113,1.3441792
149,0.8911699652671814,8,Short (<=8),50,0,0,0,23.804903,26.884628,-3.0797253
150,0.8546631932258606,13,Long (12-14),1,1,1,1,31.585655,25.184435,6.4012203
151,0.7736599445343018,10,Medium (9-11),2,0,1,1,28.160006,28.562841,-0.40283585
152,0.5669249892234802,15,Very Long (>14),3,0,1,1,27.291859,27.952496,-0.6606369
153,0.6013419032096863,15,Very Long (>14),17,0,0,0,24.48853,31.706232,-7.217703
154,0.8286954164505005,10,Medium (9-11),3,0,1,1,27.842983,30.323902,-2.480919
155,0.6823744773864746,17,Very Long (>14),1,1,1,1,27.444098,26.179188,1.2649097
156,0.6473037004470825,10,Medium (9-11),229,0,0,0,19.383495,30.323965,-10.94047
157,0.9287722706794739,6,Short (<=8),30,0,0,0,24.806847,26.578915,-1.772068
158,0.8977721333503723,10,Medium (9-11),3,0,1,1,30.306393,31.047674,-0.7412815
159,0.7915996313095093,12,Long (12-14),1,1,1,1,27.547657,26.670732,0.8769245
160,0.8336340188980103,6,Short (<=8),280,0,0,0,21.151833,29.622168,-8.470335
161,0.6477444171905518,14,Long (12-14),1,1,1,1,32.276882,29.81817,2.4587116
162,0.8199054598808289,13,Long (12-14),1,1,1,1,29.620277,28.073172,1.5471058
163,0.7292752861976624,7,Short (<=8),13,0,0,0,26.040447,27.735912,-1.6954651
164,0.8679695129394531,7,Short (<=8),12,0,0,0,25.87983,28.581882,-2.702053
165,0.7675635814666748,14,Long (12-14),1,1,1,1,29.392921,28.2352,1.1577206
166,0.6300430297851562,15,Very Long (>14),3,0,1,1,29.67059,30.553467,-0.88287735
167,0.8370794653892517,8,Short (<=8),28,0,0,0,23.827559,29.097372,-5.2698135
168,0.7431846857070923,10,Medium (9-11),1,1,1,1,27.5904,27.179188,0.41121292
169,0.8505389094352722,7,Short (<=8),3,0,1,1,26.750624,29.160917,-2.4102936
170,0.7825407385826111,10,Medium (9-11),1,1,1,1,32.68559,29.097795,3.5877934
171,0.7369977831840515,13,Long (12-14),2,0,1,1,28.570747,29.85487,-1.2841225
172,0.7569093704223633,15,Very Long (>14),1,1,1,1,30.04009,29.479916,0.56017494
173,0.5533740520477295,11,Medium (9-11),3,0,1,1,27.388329,29.148048,-1.7597198
174,0.7249746322631836,15,Very Long (>14),1,1,1,1,29.775286,28.611872,1.163414
175,0.8667821884155273,7,Short (<=8),95,0,0,0,22.402895,26.227661,-3.8247662
176,0.8898202776908875,11,Medium (9-11),9,0,0,1,26.22728,27.681398,-1.4541187
177,0.9010105133056641,6,Short (<=8),3,0,1,1,27.501837,28.703127,-1.2012901
178,0.6464630365371704,12,Long (12-14),1,1,1,1,30.942402,30.584278,0.35812378
179,0.7687973380088806,11,Medium (9-11),2,0,1,1,28.55643,30.010649,-1.4542179
180,0.757646381855011,8,Short (<=8),1,1,1,1,33.754738,28.419321,5.335417
181,0.7647585272789001,14,Long (12-14),1,1,1,1,27.512337,27.33992,0.17241669
182,0.7798303365707397,9,Medium (9-11),2,0,1,1,32.456215,32.7978,-0.34158325
183,0.6922874450683594,12,Long (12-14),109,0,0,0,20.644438,28.006714,-7.362276
184,0.7952271699905396,9,Medium (9-11),3,0,1,1,28.284472,28.437403,-0.15293121
185,0.5011035799980164,10,Medium (9-11),1,1,1,1,25.697977,24.305779,1.3921986
186,0.8640639781951904,10,Medium (9-11),1,1,1,1,27.47107,27.397043,0.07402611
187,0.7701405882835388,12,Long (12-14),1,1,1,1,31.3725,29.398596,1.9739037
188,0.8511196970939636,9,Medium (9-11),1,1,1,1,30.55298,27.393139,3.1598415
189,0.7871480584144592,15,Very Long (>14),1,1,1,1,29.491982,27.317827,2.1741543
190,0.8848431706428528,8,Short (<=8),11,0,0,0,26.004393,28.30455,-2.3001575
191,0.8256838917732239,8,Short (<=8),153,0,0,0,22.924522,27.452177,-4.5276546
192,0.8857532143592834,8,Short (<=8),7,0,0,1,27.575123,28.87575,-1.3006268
193,0.7425941228866577,12,Long (12-14),3,0,1,1,26.899466,31.283241,-4.3837757
194,0.7300103902816772,8,Short (<=8),5,0,1,1,26.441395,27.84517,-1.4037743
195,0.7529324293136597,10,Medium (9-11),10,0,0,1,26.296509,29.213854,-2.917345
196,0.6639498472213745,14,Long (12-14),1,1,1,1,33.042656,29.195898,3.846758
197,0.7269517183303833,11,Medium (9-11),1,1,1,1,29.353153,29.343218,0.009935379
198,0.8235437273979187,18,Very Long (>14),1,1,1,1,30.866962,27.204979,3.6619835
199,0.8111088871955872,9,Medium (9-11),4,0,1,1,28.740171,30.826172,-2.0860004
200,0.9107993245124817,8,Short (<=8),18,0,0,0,24.745436,26.493866,-1.7484303
201,0.781046986579895,14,Long (12-14),10,0,0,1,25.427378,28.605783,-3.1784058
202,0.7192316651344299,11,Medium (9-11),3,0,1,1,27.344519,28.389612,-1.0450935
203,0.6170637011528015,21,Very Long (>14),2,0,1,1,27.553255,29.166025,-1.6127701
204,0.879811704158783,7,Short (<=8),1,1,1,1,29.64335,28.395117,1.2482338
205,0.837268054485321,8,Short (<=8),3,0,1,1,27.441957,29.30211,-1.8601532
206,0.4735366702079773,21,Very Long (>14),4,0,1,1,25.076889,27.544992,-2.4681034
207,0.6553255319595337,15,Very Long (>14),53,0,0,0,23.275648,28.024393,-4.748745
208,0.7995734214782715,15,Very Long (>14),4,0,1,1,27.08526,28.45771,-1.3724499
209,0.6531403660774231,18,Very Long (>14),1,1,1,1,33.172405,30.705708,2.4666977
210,0.4795226454734802,16,Very Long (>14),1,1,1,1,34.076874,25.596046,8.480827
211,0.7257876396179199,11,Medium (9-11),2,0,1,1,29.191261,29.447168,-0.25590706
212,0.7046277523040771,10,Medium (9-11),1,1,1,1,29.345453,28.351313,0.9941406
213,0.7215259075164795,9,Medium (9-11),1,1,1,1,33.904163,29.615025,4.289139
214,0.7950568199157715,22,Very Long (>14),5,0,1,1,27.91559,31.944662,-4.029072
215,0.5691559314727783,18,Very Long (>14),3,0,1,1,24.958801,28.726534,-3.7677326
216,0.7057396769523621,17,Very Long (>14),3,0,1,1,28.306747,30.295002,-1.9882545
217,0.8591601252555847,10,Medium (9-11),16,0,0,0,26.196491,29.1441,-2.947609
218,0.540968120098114,13,Long (12-14),1,1,1,1,27.183231,25.728771,1.4544601
219,0.6926108002662659,8,Short (<=8),3,0,1,1,29.248407,30.42407,-1.175663
220,0.6742200255393982,18,Very Long (>14),1,1,1,1,35.567238,27.027775,8.539463
221,0.6747263669967651,11,Medium (9-11),13,0,0,0,25.809044,26.894457,-1.085413
222,0.7114059925079346,14,Long (12-14),2,0,1,1,28.469187,28.670952,-0.20176506
223,0.7374585866928101,14,Long (12-14),1,1,1,1,35.747337,23.144897,12.60244
224,0.838535726070404,10,Medium (9-11),2,0,1,1,26.7606,27.553871,-0.793272
225,0.6573272347450256,14,Long (12-14),1,1,1,1,33.46613,28.609884,4.856245
226,0.8842023015022278,7,Short (<=8),13,0,0,0,25.152159,27.430868,-2.2787094
227,0.7933223843574524,11,Medium (9-11),8,0,0,1,25.784033,27.381319,-1.5972862
228,0.9106059670448303,10,Medium (9-11),3,0,1,1,27.549362,29.65172,-2.1023579
229,0.7823363542556763,8,Short (<=8),2,0,1,1,26.457458,27.794058,-1.3365993
230,0.7639299631118774,10,Medium (9-11),1,1,1,1,31.297537,25.190779,6.106758
231,0.839819610118866,10,Medium (9-11),13,0,0,0,25.606207,28.265589,-2.6593819
232,0.9358306527137756,7,Short (<=8),904,0,0,0,21.67165,25.393858,-3.722208
233,0.7971312403678894,11,Medium (9-11),21,0,0,0,26.066696,28.352257,-2.2855606
234,0.7408014535903931,10,Medium (9-11),77,0,0,0,21.343168,28.612995,-7.269827
235,0.8454362750053406,10,Medium (9-11),1,1,1,1,30.440071,28.52699,1.9130802
236,0.6186422109603882,22,Very Long (>14),1,1,1,1,33.74997,29.50207,4.2479
237,0.5358964204788208,17,Very Long (>14),32,0,0,0,22.72122,27.828562,-5.107342
238,0.8474823832511902,14,Long (12-14),2,0,1,1,28.824217,29.860395,-1.0361786
239,0.5587792992591858,14,Long (12-14),1,1,1,1,32.46925,25.884306,6.584944
240,0.7679904103279114,19,Very Long (>14),1,1,1,1,30.794964,29.059946,1.7350178
241,0.874949038028717,8,Short (<=8),11,0,0,0,25.034185,27.326643,-2.2924576
242,0.7911617159843445,8,Short (<=8),1,1,1,1,28.131765,27.984291,0.14747429
243,0.5236839652061462,13,Long (12-14),1,1,1,1,30.244308,30.08176,0.16254807
244,0.6750579476356506,8,Short (<=8),1,1,1,1,33.469666,32.610886,0.8587799
245,0.8988189101219177,8,Short (<=8),4,0,1,1,27.282148,27.698076,-0.4159279
246,0.6554213166236877,16,Very Long (>14),1,1,1,1,28.933167,27.004993,1.9281731
247,0.8073285222053528,6,Short (<=8),1,1,1,1,28.11957,27.855503,0.2640667
248,0.7967193722724915,13,Long (12-14),2,0,1,1,27.037975,27.157747,-0.11977196
249,0.7936947345733643,12,Long (12-14),5,0,1,1,27.2165,29.339373,-2.1228733
250,0.5218708515167236,10,Medium (9-11),3,0,1,1,27.526749,28.441113,-0.91436386
251,0.8874834775924683,6,Short (<=8),3,0,1,1,27.628908,28.629696,-1.0007877
252,0.8990328907966614,10,Medium (9-11),7,0,0,1,27.480925,29.557323,-2.0763988
253,0.6890438199043274,20,Very Long (>14),1,1,1,1,28.824759,28.634007,0.19075203
254,0.6848137974739075,7,Short (<=8),1,1,1,1,28.694635,28.418255,0.27638054
255,0.8152052760124207,14,Long (12-14),8,0,0,1,25.651354,28.25908,-2.607727
256,0.7091671824455261,14,Long (12-14),1,1,1,1,30.262741,28.726202,1.5365391
257,0.7320291996002197,11,Medium (9-11),3,0,1,1,26.02194,26.140196,-0.118255615
258,0.7275813817977905,11,Medium (9-11),1,1,1,1,33.08858,24.441992,8.646589
259,0.8292632102966309,7,Short (<=8),3,0,1,1,27.693493,29.09624,-1.4027462
260,0.7816195487976074,9,Medium (9-11),1,1,1,1,30.376175,27.848482,2.5276928
261,0.8041403889656067,10,Medium (9-11),22,0,0,0,23.508884,27.541634,-4.032749
262,0.7155206799507141,12,Long (12-14),1,1,1,1,28.447214,25.396791,3.0504227
263,0.7042884826660156,14,Long (12-14),1,1,1,1,29.981384,25.846832,4.134552
264,0.6406555771827698,14,Long (12-14),1,1,1,1,28.982967,27.763784,1.219183
265,0.8730211853981018,8,Short (<=8),1,1,1,1,28.745317,27.55566,1.1896572
266,0.5660950541496277,14,Long (12-14),1,1,1,1,31.062757,29.33775,1.725008
267,0.7948281168937683,7,Short (<=8),1,1,1,1,31.828482,29.268557,2.559925
268,0.6866959929466248,15,Very Long (>14),2,0,1,1,29.643118,31.577576,-1.9344578
269,0.9092143774032593,6,Short (<=8),6,0,0,1,26.114887,26.594616,-0.4797287
270,0.5418261289596558,32,Very Long (>14),1,1,1,1,33.615734,24.690842,8.924892
271,0.7807968258857727,10,Medium (9-11),52,0,0,0,23.114016,27.102667,-3.9886513
272,0.7794766426086426,11,Medium (9-11),4,0,1,1,26.142746,28.29496,-2.152214
273,0.7147722244262695,15,Very Long (>14),1,1,1,1,28.864136,28.821033,0.043102264
274,0.6118831038475037,18,Very Long (>14),1,1,1,1,35.4212,26.875854,8.545345
275,0.7762196660041809,15,Very Long (>14),2,0,1,1,28.976324,29.454247,-0.47792244
276,0.5744006037712097,27,Very Long (>14),1,1,1,1,26.63128,25.798834,0.83244705
277,0.6122593283653259,14,Long (12-14),1,1,1,1,32.363274,25.889751,6.473522
278,0.5013111233711243,22,Very Long (>14),1,1,1,1,32.715652,30.28648,2.4291725
279,0.5802537202835083,26,Very Long (>14),2,0,1,1,27.802786,29.225576,-1.4227905
280,0.9199497103691101,8,Short (<=8),7,0,0,1,27.412191,28.559853,-1.1476612
281,0.601141631603241,27,Very Long (>14),1,1,1,1,30.232208,27.755636,2.476572
282,0.8340574502944946,9,Medium (9-11),1,1,1,1,32.087605,28.714735,3.3728695
283,0.8382473587989807,10,Medium (9-11),34,0,0,0,23.08315,26.883911,-3.8007603
284,0.7237405180931091,8,Short (<=8),1,1,1,1,30.74398,29.18945,1.5545311
285,0.639897882938385,17,Very Long (>14),18,0,0,0,22.583971,26.213587,-3.6296158
286,0.7891255021095276,8,Short (<=8),6,0,0,1,24.537554,26.951004,-2.4134502
287,0.7065995931625366,14,Long (12-14),3,0,1,1,27.19453,27.753963,-0.559433
288,0.8771999478340149,11,Medium (9-11),2,0,1,1,29.323954,29.687277,-0.3633232
289,0.6930903196334839,9,Medium (9-11),1,1,1,1,30.158472,30.054356,0.10411644
290,0.6217616200447083,14,Long (12-14),1,1,1,1,30.65523,26.922258,3.7329712
291,0.673600971698761,15,Very Long (>14),2,0,1,1,29.092115,31.280304,-2.1881886
292,0.6910225749015808,18,Very Long (>14),3,0,1,1,28.309706,28.444624,-0.13491821
293,0.7393434643745422,13,Long (12-14),1,1,1,1,28.751987,27.806395,0.9455929
294,0.6033763885498047,20,Very Long (>14),1,1,1,1,26.874933,26.822557,0.052375793
295,0.7457173466682434,9,Medium (9-11),6,0,0,1,26.972277,29.303205,-2.3309288
296,0.5931140184402466,14,Long (12-14),1,1,1,1,33.78961,28.933392,4.8562202
297,0.8801561594009399,11,Medium (9-11),13,0,0,0,26.32353,27.131933,-0.808403
298,0.9295859336853027,9,Medium (9-11),1,1,1,1,28.397602,28.166857,0.23074532
299,0.8106445670127869,14,Long (12-14),1,1,1,1,32.30232,28.309095,3.9932232
300,0.8460546135902405,7,Short (<=8),7,0,0,1,25.424513,27.666014,-2.2415009
301,0.7811038494110107,17,Very Long (>14),6,0,0,1,25.318829,27.23137,-1.9125423
302,0.7789038419723511,10,Medium (9-11),8,0,0,1,26.9765,28.410297,-1.4337978
303,0.909260094165802,8,Short (<=8),1,1,1,1,28.071264,27.927858,0.14340591
304,0.6594829559326172,14,Long (12-14),1,1,1,1,30.921299,25.9957,4.925598
305,0.6548898816108704,15,Very Long (>14),1,1,1,1,27.65795,26.713013,0.94493675
306,0.7293891906738281,13,Long (12-14),1,1,1,1,29.048813,28.02127,1.0275421
307,0.776442289352417,10,Medium (9-11),16,0,0,0,24.621813,26.949158,-2.327345
308,0.7432491779327393,14,Long (12-14),1,1,1,1,26.81943,26.80443,0.01499939
309,0.8636229038238525,9,Medium (9-11),20,0,0,0,23.945791,29.010244,-5.064453
310,0.7458328008651733,11,Medium (9-11),4,0,1,1,27.800507,33.242016,-5.4415092
